21	41,141	0,1,	R+22	16260	18628	0.0	0.0	0.0	0.0	1.0	41,141	0.5532506698255713	6.97357431041701E9	309644.9563469449	117792.79813095438	0.2817801159544771	0.7182198840455228	10,498	26,758
22	41,440	1,0,	D+29	27323	23869	1.0	0.0	0.0	0.0	0.0	41,440	0.25815900749850207	3.658186515158415E9	343332.5035060629	104866.36680440069	0.7861826256362989	0.2138173743637011	37,530	10,207
23	39,903	0,1,	R+6	5694	23694	0.0	0.0	0.0	1.0	0.0	39,903	0.3395545963624026	1.044426091814896E10	534699.8730524064	116015.65694925487	0.43992149911369965	0.5600785008863003	20,847	26,541
24	40,291	0,1,	R+32	29475	22854	0.0	0.0	0.0	0.0	1.0	40,291	0.4203988942707069	1.5199811806025042E10	674051.7722270455	0.0	0.17756579954930318	0.8224342004506968	8,116	37,591
25	40,392	1,0,	D+7	5169	19610	0.0	1.0	0.0	0.0	0.0	40,392	0.5713607959235368	6.781490797182296E10	1031423.3717837791	253131.13413923865	0.5658991815191616	0.43410081848083837	22,194	17,025
26	40,155	1,0,	D+21	15922	18533	1.0	0.0	0.0	0.0	0.0	40,155	0.0630312767357283	4.554390116971308E9	893221.9426351016	79555.14209146863	0.7147790427885393	0.2852209572114606	26,494	10,572
27	40,447	0,1,	R+26	22419	21865	0.0	0.0	0.0	0.0	1.0	40,447	0.30992018660664833	1.026834292285156E11	1852900.088392532	250093.0126937739	0.24365981385350682	0.7563401861464931	10,655	33,074
28	40,236	1,0,	D+1	681	20291	0.0	0.0	1.0	0.0	0.0	40,236	0.43850498018055367	2.954525715923859E11	2034710.7946964074	1166771.4442313318	0.5083906261550972	0.4916093738449028	20,631	19,950
29	41,067	0,1,	R+2	1419	20196	0.0	0.0	1.0	0.0	0.0	41,067	0.454934261400625	1.6385632776575974E11	2127463.9919664217	0.0	0.4824342056398703	0.5175657943601297	19,486	20,905
30	40,318	0,1,	R+7	6596	22193	0.0	0.0	0.0	1.0	0.0	40,318	0.4018217840603752	6.906975805172609E10	949069.4302686657	694189.7339481387	0.42569729193889966	0.5743027080611004	18,895	25,491
31	39,984	0,1,	R+15	14682	23746	0.0	0.0	0.0	0.0	1.0	39,984	0.27658743440144945	9.94808973389841E10	2125976.972242733	0.0	0.3454265981639013	0.6545734018360987	16,405	31,087
32	39,889	0,1,	R+4	2650	17826	0.0	0.0	1.0	0.0	0.0	39,889	0.4986134154250098	6.249683536115683E10	1003780.809861135	334990.66874498	0.4628351845618759	0.5371648154381241	16,501	19,151
33	38,022	0,1,	R+22	22259	25701	0.0	0.0	0.0	0.0	1.0	38,022	0.18474098187178145	2.4718101448047676E10	1296674.1811223284	0.0	0.28347697515612535	0.7165230248438746	14,571	36,830
34	42,443	0,1,	R+6	5963	24531	0.0	0.0	0.0	1.0	0.0	42,443	0.6356217042200614	4.190801870473739E11	2318586.4755142014	746444.4673235511	0.43922871527282364	0.5607712847271764	21,549	27,512
35	40,633	0,1,	R+13	9573	18229	0.0	0.0	0.0	0.0	1.0	40,633	0.443793973025336	4.078256162974116E11	3398219.929840144	0.0	0.3687083413336259	0.631291658666374	13,442	23,015
36	40,533	0,1,	R+4	3192	19209	0.0	0.0	0.0	1.0	0.0	40,533	0.3306228177978292	8.415193885997986E11	3797593.641155859	2477201.1358189043	0.45845697329376855	0.5415430267062314	17,613	20,805
37	40,520	1,0,	D+3	2104	21004	0.0	0.0	1.0	0.0	0.0	40,520	0.2966909095955762	9.528795532903624E10	2008962.4346884831	0.0	0.5250428489811464	0.47495715101885355	22,056	19,952
38	40,475	0,1,	R+17	15296	23134	0.0	0.0	0.0	0.0	1.0	40,475	0.3509324063771142	8.036004024945656E10	1696341.4243589796	0.0	0.3347021699662834	0.6652978300337166	15,486	30,782
39	40,878	0,1,	R+12	9460	18944	0.0	0.0	0.0	0.0	1.0	40,878	0.37796778275593246	1.1243519170408539E11	1933430.9787282627	0.0	0.3751583614864865	0.6248416385135135	14,214	23,674
40	39,978	0,1,	R+3	2106	19745	0.0	0.0	1.0	0.0	0.0	39,978	0.4473267404380075	1.5208657806154504E11	2066987.9558652395	0.0	0.47333502152443657	0.5266649784755635	18,692	20,798
41	41,516	0,1,	R+18	14353	20023	0.0	0.0	0.0	0.0	1.0	41,516	0.41020498527277505	2.2759756686113763E11	2640512.7715747943	0.0	0.3207891122487202	0.6792108877512798	12,846	27,199
42	41,476	0,1,	R+4	2900	20496	0.0	0.0	1.0	0.0	0.0	41,476	0.4147430104560799	1.5905634867563364E11	2195284.9416060518	0.0	0.46462724434035907	0.5353727556596409	19,046	21,946
43	41,909	1,0,	D+0	325	20560	0.0	0.0	1.0	0.0	0.0	41,909	0.18541564104482905	9.09196619611831E10	2321643.5488453987	214257.28000606218	0.5039519443566235	0.49604805564337656	20,722	20,397
44	40,328	1,0,	D+18	13695	18590	1.0	0.0	0.0	0.0	0.0	40,328	0.10556119907193744	4.556032484117744E9	736454.9415464255	0.0	0.6841765512789478	0.3158234487210522	25,437	11,742
45	39,195	1,0,	D+22	13898	16153	1.0	0.0	0.0	0.0	0.0	39,195	0.32542844082544636	5.206773213933067E10	1262955.7293797561	206661.61041516362	0.7150993623475516	0.28490063765244844	23,102	9,204
46	38,971	1,0,	D+26	23335	22835	1.0	0.0	0.0	0.0	0.0	38,971	0.24948948267482898	4.017786774738442E10	1422565.438428677	0.0	0.7554796470253344	0.24452035297466554	34,502	11,167
47	39,286	0,1,	R+0	230	24062	0.0	0.0	1.0	0.0	0.0	39,286	0.2655432799906666	1.7239253385275476E11	2856251.8640999543	0.0	0.49761033995511594	0.5023896600448841	23,947	24,177
48	41,555	1,0,	D+26	28171	27463	1.0	0.0	0.0	0.0	0.0	41,555	0.23735440878387654	1.1661718588657318E10	785755.7342694746	0.0	0.7564497041420118	0.24355029585798815	41,548	13,377
49	41,142	1,0,	D+3	1973	17452	0.0	0.0	1.0	0.0	0.0	41,142	0.4837179642069688	2.77314866018525E11	2002323.4275806996	909008.2977903767	0.5282640460705383	0.47173595392946166	18,438	16,465
50	40,181	0,1,	R+7	5341	19155	0.0	0.0	0.0	1.0	0.0	40,181	0.31713315246715246	2.911673021975068E11	3396686.076006602	0.0	0.4302905322509071	0.5697094677490929	16,484	21,825
51	39,671	1,0,	D+3	2655	20728	0.0	0.0	1.0	0.0	0.0	39,671	0.5539898661914309	3.561475443433241E11	2622602.404619157	292922.1322064266	0.532022675189965	0.46797732481003496	22,055	19,400
52	40,959	0,1,	R+26	17042	16468	0.0	0.0	0.0	0.0	1.0	40,959	0.10666416461166744	2.1082785888315563E10	1310366.9064819606	354194.1498675616	0.24128613067767793	0.7587138693223221	7,947	24,989
53	41,180	0,1,	R+26	19836	19240	0.0	0.0	0.0	0.0	1.0	41,180	0.09852411431690763	1.0183120329108195E11	3293854.2053239928	413409.5324443306	0.24225571725571726	0.7577442827442827	9,322	29,158
54	42,564	1,0,	D+12	10046	20770	1.0	0.0	0.0	0.0	0.0	42,564	0.08104101234358838	3.7647994738526363E9	657672.7638944946	141840.18004431017	0.6209195955705344	0.37908040442946556	25,793	15,747
55	39,919	0,1,	R+2	1708	18641	0.0	0.0	1.0	0.0	0.0	39,919	0.2152115766580527	4.661435857546448E9	478720.4025470971	57323.96805261895	0.4770935035674052	0.5229064964325948	17,787	19,495
56	39,692	0,1,	R+9	9587	26186	0.0	0.0	0.0	0.0	1.0	39,692	0.2090815710830621	7.297880062531277E10	2008175.2198258946	114874.97979963005	0.40847033663668825	0.5915296633633118	21,392	30,979
57	39,952	0,1,	R+3	2771	22001	0.0	0.0	1.0	0.0	0.0	39,952	0.1402396053374091	3.5343839932485538E9	562764.1937956304	0.0	0.46851207927092564	0.5314879207290744	20,615	23,386
58	39,770	0,1,	R+33	26784	20493	0.0	0.0	0.0	0.0	1.0	39,770	0.2876807288223049	2.905778706320392E10	1126628.7128453162	0.0	0.1732542819499341	0.8267457180500659	7,101	33,885
59	39,891	0,1,	R+43	36331	20958	-1.0	1.0	0.0	0.0	1.0	39,891	0.3080249565830064	1.3088021890382005E11	2101860.2709624493	278491.43304964376	0.06661099844924251	0.9333890015507574	2,792	39,123
60	39,574	0,1,	R+31	27969	22576	0.0	0.0	0.0	0.0	1.0	39,574	0.29909410201971215	2.8913055225047226E10	940506.2139516308	215549.7337759497	0.19027264069455826	0.8097273593054417	8,591	36,560
61	38,434	1,0,	D+23	12429	13273	1.0	0.0	0.0	0.0	0.0	38,434	0.08346236854882987	2.277857865911743E9	475613.4453580787	146687.97346877906	0.7341118854774911	0.26588811452250893	19,487	7,058
62	40,714	1,0,	D+2	1895	19672	0.0	0.0	1.0	0.0	0.0	40,714	0.20019983672262753	6.189066387426453E9	604328.9370625926	25272.77554915002	0.5240830643316473	0.4759169356683527	20,619	18,724
63	39,676	0,1,	R+8	8063	24616	0.0	0.0	0.0	0.0	1.0	39,676	0.38002025703326525	4.454628704210122E10	1168598.0923164084	60120.83054746074	0.41811054010684323	0.5818894598931568	20,584	28,647
64	39,930	1,0,	D+25	12986	13059	1.0	0.0	0.0	0.0	0.0	39,930	0.045385027721366614	3.0529438164211435E9	844007.2042645102	100533.7088446762	0.7486024963626617	0.25139750363733826	19,552	6,566
65	39,141	1,0,	D+17	11689	16905	1.0	0.0	0.0	0.0	0.0	39,141	0.38706022950666524	1.1280053986064146E10	424086.0683480149	241433.82622695828	0.6728681711970186	0.3271318288029815	22,749	11,060
66	39,510	0,1,	R+28	19079	17244	0.0	0.0	0.0	0.0	1.0	39,510	0.13647035357996357	4.564911327456883E10	1901924.9784397227	197736.01615458884	0.22338852321164496	0.7766114767883551	7,704	26,783
67	39,824	0,1,	R+4	3328	20809	0.0	0.0	1.0	0.0	0.0	39,824	0.31770532445463673	3.001095315855928E11	3445343.9157219334	0.0	0.46001730020664133	0.5399826997933587	19,145	22,473
68	39,995	0,1,	R+1	970	21879	0.0	0.0	1.0	0.0	0.0	39,995	0.2390370999046563	6.588729921123939E10	1861114.6567326935	0.0	0.4889163124457242	0.5110836875542758	21,394	22,364
69	38,445	0,1,	R+14	10824	18894	0.0	0.0	0.0	0.0	1.0	38,445	0.3529481382932319	3.5129149826536224E11	3536578.5130370925	0.0	0.3567799301365513	0.6432200698634487	13,482	24,306
70	40,067	1,0,	D+17	14177	21474	1.0	0.0	0.0	0.0	0.0	40,067	0.21464906544303833	2.1452206413443646E11	3543858.839731534	0.0	0.6650522737327403	0.33494772626725966	28,562	14,385
71	41,825	1,0,	D+20	17589	21749	1.0	0.0	0.0	0.0	0.0	41,825	0.23027232694828964	1.1705329262944762E11	2527411.018494873	0.0	0.70218635767984	0.29781364232016	30,543	12,954
72	41,046	1,0,	D+13	11380	21375	1.0	0.0	0.0	0.0	0.0	41,046	0.3663331206857664	1.6794675066612134E11	2400228.7979153725	0.0	0.6330994152046784	0.3669005847953216	27,065	15,685
73	41,880	1,0,	D+31	22281	17831	1.0	0.0	0.0	0.0	0.0	41,880	0.39016648856118297	4.773584731854573E11	1943583.7007012856	2636620.3725520456	0.8124001009506183	0.18759989904938168	28,971	6,690
74	40,883	1,0,	D+12	10453	20975	1.0	0.0	0.0	0.0	0.0	40,883	0.3325953161047441	9.60486962945351E11	3451255.0260237413	3430467.9598768884	0.6245917661922811	0.37540823380771887	26,201	15,748
75	40,550	1,0,	D+11	7722	17097	1.0	0.0	0.0	0.0	0.0	40,550	0.5079132577779387	2.6420520892717828E11	2556706.321764647	0.0	0.6129145464116512	0.38708545358834884	20,958	13,236
76	42,581	1,0,	D+35	35919	25443	1.0	0.0	0.0	0.0	0.0	42,581	0.1754188214130631	3.096587642159831E9	470986.5723754877	0.0	0.8529429104844257	0.14705708951557434	43,402	7,483
77	45,548	1,0,	D+37	35618	24380	1.0	0.0	0.0	0.0	0.0	45,548	0.2371196063709917	4.590431424795717E9	493228.2592643043	0.0	0.8652378999179655	0.13476210008203446	42,189	6,571
78	47,025	1,0,	D+42	40767	24312	1.0	0.0	0.0	0.0	0.0	47,025	0.10667398157363554	3.853744628913608E9	673778.4951567077	0.0	0.9192151862287394	0.08078481377126051	44,695	3,928
79	40,790	1,0,	D+27	30153	27877	1.0	0.0	0.0	0.0	0.0	40,790	0.28269167444907334	4.871511484092153E10	1471567.8404551374	0.0	0.7704159417430452	0.22958405825695477	42,953	12,800
80	39,010	0,1,	R+1	494	22670	0.0	0.0	1.0	0.0	0.0	39,010	0.6219947967315815	1.7033437361132974E11	1539556.4997035714	420698.35266798484	0.49455227172474636	0.5054477282752536	22,423	22,917
81	40,500	1,0,	D+28	24768	22237	1.0	0.0	0.0	0.0	0.0	40,500	0.145954325184279	3.227036099710132E10	1666857.061415798	0.0	0.7784548275396861	0.22154517246031388	34,621	9,853
82	42,145	0,1,	R+28	24267	21482	0.0	0.0	0.0	0.0	1.0	42,145	0.37051095703272585	9.21778317358962E9	559136.2484350526	0.0	0.2175825710495077	0.7824174289504923	9,348	33,615
83	39,426	0,1,	R+19	19058	25551	0.0	0.0	0.0	0.0	1.0	39,426	0.4500524868851878	3.107878515220453E10	931548.2754622316	0.0	0.3135298031388204	0.6864701968611796	16,022	35,080
84	40,672	0,1,	R+30	27341	22630	0.0	0.0	0.0	0.0	1.0	40,672	0.4232375108455506	1.0228315268105696E10	551080.3291954184	0.0	0.1979495790892419	0.8020504209107581	8,959	36,300
85	40,594	1,0,	D+14	11242	19551	1.0	0.0	0.0	0.0	0.0	40,594	0.1646070631827276	6.270622928879082E10	2187943.192309193	0.0	0.6437522377372001	0.35624776226279986	25,172	13,930
86	39,048	0,1,	R+14	12231	22220	0.0	0.0	0.0	0.0	1.0	39,048	0.19479025439670677	1.723888760156867E11	3334847.191997256	0.0	0.3623843920880308	0.6376156079119693	16,104	28,335
87	40,181	0,1,	R+1	443	20196	0.0	0.0	1.0	0.0	0.0	40,181	0.409366554159043	7.465002822461278E11	4787003.461254789	0.0	0.49451610507291227	0.5054838949270877	19,974	20,417
88	40,520	1,0,	D+0	193	17759	0.0	0.0	1.0	0.0	0.0	40,520	0.31916097803586785	5.729065674910334E9	409942.498775818	86667.98765639139	0.5027170087563702	0.4972829912436298	17,855	17,662
89	39,877	0,1,	R+4	3669	21712	0.0	0.0	0.0	1.0	0.0	39,877	0.26496738674244247	1.2816797871599284E11	1721451.2265639484	992015.6909969635	0.45775280381364714	0.5422471961863529	19,877	23,546
90	40,415	0,1,	R+5	4360	20066	0.0	0.0	0.0	1.0	0.0	40,415	0.16067744756451108	7.685108980897728E9	542176.51776916	310790.13490209315	0.44567925844712447	0.5543207415528755	17,886	22,246
91	40,631	1,0,	D+20	15634	19997	1.0	0.0	0.0	0.0	0.0	40,631	0.4188803833648134	4.058323390468013E11	2678933.3571913857	1080434.6087136846	0.6954543181477222	0.3045456818522778	27,814	12,180
92	40,277	0,1,	R+4	3010	18279	0.0	0.0	0.0	1.0	0.0	40,277	0.4578035261819893	3.5992369248935736E11	3143189.630883864	0.0	0.45883254007330815	0.5411674599266918	16,774	19,784
93	42,444	1,0,	D+0	463	23185	0.0	0.0	1.0	0.0	0.0	42,444	0.2532926801383704	1.1886833856192957E11	2428436.2584505435	0.0	0.5049925596842718	0.4950074403157282	23,416	22,953
94	38,915	0,1,	R+11	9190	21017	0.0	0.0	0.0	0.0	1.0	38,915	0.22936343617714391	1.0676566864563046E11	2272346.25727383	194964.91176772822	0.3906837322167769	0.6093162677832231	16,422	25,612
95	44,109	1,0,	D+34	25156	18522	1.0	0.0	0.0	0.0	0.0	44,109	0.08269468180419867	7.406969573324651E9	977197.8087170719	111641.9183295852	0.8395421660727783	0.16045783392722168	31,100	5,944
96	39,272	0,1,	R+1	603	19175	0.0	0.0	1.0	0.0	0.0	39,272	0.5232478348151224	3.758522183363693E11	2352547.614077631	869155.1253393232	0.49213799577563955	0.5078620042243605	18,873	19,476
97	41,045	0,1,	R+6	4542	18899	0.0	0.0	0.0	1.0	0.0	41,045	0.1663143194723605	4.184318309580126E9	562279.7820971158	0.0	0.4399174559500503	0.5600825440499497	16,628	21,170
98	40,166	0,1,	R+21	22806	27259	0.0	0.0	0.0	0.0	1.0	40,166	0.18827819652511	1.1961370523140163E10	893501.7120039511	0.0	0.29083972266040575	0.7091602773395943	15,856	38,662
99	38,598	0,1,	R+34	31216	23221	0.0	0.0	0.0	0.0	1.0	38,598	0.18626427834849874	3.445196483882233E10	1524569.203064808	0.0	0.1639248955686663	0.8360751044313337	7,613	38,829
