1000, 1
1001, 1
1002, 1
1003, 1
1004, 1
1005, 1
1006, 1
1007, 1
1008, 1
1009, 1
1010, 1
1011, 1
1012, 8
1013, 8
1014, 8
1015, 8
1016, 8
1017, 8
1018, 8
1019, 8
1020, 8
1021, 8
1022, 8
1023, 8
1026, 1
1027, 3
1028, 3
1029, 1
1030, 1
1032, 1
1033, 1
1035, 1
1036, 1
1037, 1
1038, 3
1039, 1
1040, 1
1041, 1
1042, 1
1043, 1
1044, 1
1045, 3
1046, 3
1047, 3
1048, 3
1049, 1
1050, 9
1051, 9
1052, 9
1054, 9
1055, 3
1056, 9
1057, 9
1058, 9
1059, 9
1060, 9
1061, 9
1062, 9
1063, 9
1064, 9
1065, 9
1067, 9
1068, 9
1069, 8
1070, 8
1071, 9
1073, 9
1074, 9
1075, 9
1076, 9
1077, 9
1078, 9
1079, 9
1080, 9
1081, 9
1082, 9
1083, 9
1084, 9
1085, 9
1086, 9
1087, 9
1088, 9
1089, 9
1090, 9
1091, 9
1092, 9
1093, 4
1094, 6
1095, 6
1096, 6
1097, 4
1098, 4
1099, 4
1100, 6
1101, 6
1102, 4
1103, 4
1104, 4
1105, 4
1106, 4
1107, 4
1108, 6
1109, 6
1110, 4
1111, 6
1112, 9
1113, 6
1114, 9
1115, 9
1116, 9
1117, 8
1118, 8
1119, 9
1120, 8
1121, 3
1122, 8
1124, 6
1125, 3
1126, 1
1127, 1
1128, 1
1129, 3
1130, 8
1131, 8
1132, 8
1133, 9
1134, 9
1135, 4
1136, 6
1137, 9
1138, 8
1139, 3
1300, 9
1301, 9
1302, 3
1303, 12
1304, 9
1305, 9
1307, 9
1308, 9
1309, 9
1310, 9
1311, 9
1312, 9
1313, 4
1314, 4
1315, 9
1316, 9
1500, 1
1501, 1
1502, 3
1503, 3
1504, 3
1700, 5
1701, 5
1702, 3
1703, 5
1704, 3
1705, 3
1706, 3
1707, 3
1708, 3
1709, 5
1710, 5
1711, 3
1712, 3
1713, 3
1714, 3
1715, 3
1716, 3
1717, 3
1718, 3
1719, 3
1720, 3
1721, 3
1722, 3
1723, 3
1724, 3
1725, 3
1726, 3
1727, 3
1728, 3
1729, 5
2000, 7
2001, 11
2002, 11
2003, 11
2004, 11
2005, 11
2006, 11
2007, 11
2008, 11
2009, 7
2010, 7
2011, 11
2012, 7
2013, 7
2014, 7
2015, 1
2016, 1
2017, 1
2018, 1
2019, 1
2020, 1
2021, 1
2022, 1
2023, 1
2024, 1
2025, 8
2026, 8
2027, 1
2028, 11
2029, 8
2030, 8
2031, 8
2032, 8
2033, 8
2034, 8
2035, 8
2036, 8
2037, 8
2038, 8
2039, 8
2040, 8
2041, 11
2042, 1
2043, 1
2044, 1
2045, 1
2046, 1
2047, 1
2048, 11
2049, 1
2050, 1
2051, 1
2052, 1
2053, 1
2054, 1
2055, 1
2056, 1
2057, 1
2058, 1
2059, 1
2060, 1
2061, 1
2062, 3
2063, 3
2064, 3
2065, 9
2066, 1
2067, 1
2068, 9
2069, 9
2070, 9
2071, 9
2072, 9
2073, 9
2074, 11
2076, 7
2077, 1
2078, 11
2079, 11
2200, 8
