55001002750001, 5
55001002750002, 5
55001002750003, 5
55001002750004, 5
55001003000001, 4
55001003000002, 5
55001003000003, 5
55001073000001, 5
55001073000002, 5
55001160750001, 5
55001195750001, 2
55001195750002, 7
55001195750003, 2
55001220000001, 2
55001220000002, 2
55001279500001, 5
55001376250001, 2
55001376250002, 2
55001434250001, 5
55001442500001, 5
55001537250001, 5
55001565250001, 2
55001565250002, 2
55001565250003, 2
55001567500001, 2
55001654500001, 5
55001654500002, 5
55001658250001, 2
55001658250002, 2
55001658250003, 2
55001674250001, 5
55001692750001, 5
55001692750002, 5
55001692750003, 5
55001692750004, 5
55001692750005, 5
55001763500001, 2
55001763500002, 2
55001778000001, 5
55001778000002, 2
55001778000003, 2
55001881500005, 1
55001881500009, 7
55003005500001, 1
55003032250001, 1
55003032250002, 1
55003032250003, 1
55003032250004, 1
55003032250005, 1
55003032250006, 1
55003032250007, 1
55003032250008, 1
55003032250009, 1
55003032250010, 1
55003032250011, 1
55003032500001, 1
55003115250001, 1
55003115250002, 6
55003145500001, 1
55003292500001, 7
55003298750001, 1
55003298750002, 1
55003377750001, 1
55003425620001, 2
55003492000001, 1
55003492000002, 1
55003507000001, 1
55003544000001, 1
55003544000002, 1
55003544000003, 1
55003616000001, 1
55003616000002, 1
55003713500001, 3
55003713500002, 1
55003728250001, 1
55003868500001, 1
55003868500002, 1
55005013250001, 1
55005013500001, 1
55005013500002, 1
55005027750001, 1
55005048750001, 1
55005048750002, 1
55005048750003, 1
55005048750004, 1
55005048750005, 1
55005048750006, 1
55005048750007, 1
55005049000001, 1
55005049000002, 1
55005056500001, 1
55005122500001, 3
55005122500002, 1
55005122500003, 1
55005135000001, 1
55005143250001, 1
55005143250002, 1
55005143250003, 1
55005143250004, 1
55005143500001, 1
55005143500002, 1
55005156000001, 1
55005178750001, 5
55005180250001, 0
55005180250002, 1
55005180250003, 4
55005180250004, 0
55005180500001, 2
55005185750001, 1
55005186000001, 1
55005206500001, 1
55005207500001, 1
55005207500002, 3
55005332250001, 1
55005416000001, 2
55005416000002, 7
55005488250001, 1
55005488250002, 1
55005489500001, 1
55005563500002, 6
55005589500001, 1
55005589500002, 4
55005651500001, 1
55005651750001, 1
55005651750002, 3
55005652000001, 1
55005652000002, 1
55005673500001, 1
55005673500002, 1
55005673500003, 1
55005673500004, 1
55005673500005, 1
55005673500006, 1
55005673500007, 1
55005673500008, 1
55005673500009, 1
55005673500010, 1
55005673500011, 1
55005673500012, 1
55005673500013, 7
55005673750001, 1
55005673750002, 1
55005673750003, 1
55005673750004, 1
55005741250001, 1
55005765500001, 1
55005766000001, 1
55005766000002, 1
55005766000003, 1
55005766000004, 1
55005784500001, 1
55005810750001, 1
55005811000001, 1
55005823750001, 1
55007032250001, 1
55007047250001, 1
55007047500001, 1
55007053500001, 0
55007053500002, 0
55007053500003, 0
55007053500004, 0
55007053750001, 2
55007054750001, 1
55007062000001, 1
55007116750001, 1
55007157500001, 1
55007196620001, 1
55007208870001, 1
55007229250001, 1
55007229250002, 1
55007301750001, 1
55007363000001, 1
55007372000001, 1
55007372000002, 1
55007390250001, 1
55007394250001, 1
55007442750001, 1
55007499000001, 1
55007499250001, 1
55007553750001, 1
55007602750001, 1
55007607750001, 1
55007627000001, 1
55007645120001, 1
55007703000001, 5
55007703000002, 1
55007807500001, 1
55007835250001, 1
55007835250002, 1
55007835250003, 1
55007835250004, 1
55007835500001, 1
55009011500001, 6
55009011500002, 6
55009011500003, 6
55009011500004, 6
55009011500005, 6
55009011500006, 6
55009011500007, 6
55009011500008, 6
55009011500009, 6
55009034250001, 6
55009034250002, 6
55009034250003, 6
55009034250004, 6
55009034250005, 6
55009034250006, 6
55009034250007, 6
55009034250008, 6
55009034250009, 6
55009034250010, 6
55009034250011, 6
55009034250012, 6
55009063500001, 6
55009063500002, 6
55009063500003, 6
55009063500004, 6
55009063500005, 6
55009063500006, 6
55009063500007, 6
55009063500008, 6
55009063500009, 6
55009063500010, 6
55009197000001, 6
55009197000002, 6
55009197000003, 6
55009197750001, 6
55009197750002, 6
55009197750003, 6
55009197750004, 6
55009197750005, 6
55009197750006, 6
55009197750007, 6
55009197750008, 6
55009197750009, 6
55009197750010, 6
55009197750011, 6
55009197750012, 6
55009197750013, 6
55009197750014, 6
55009197750015, 6
55009222250001, 6
55009222250002, 6
55009295500001, 6
55009295500002, 6
55009310000001, 6
55009310000002, 6
55009310000003, 6
55009310000004, 6
55009310000005, 6
55009310000006, 6
55009310000007, 6
55009310000008, 6
55009310000009, 6
55009310000010, 6
55009310000011, 6
55009310000012, 6
55009310000013, 6
55009310000014, 6
55009310000015, 6
55009310000016, 6
55009310000017, 6
55009310000018, 6
55009310000019, 6
55009310000020, 6
55009310000021, 6
55009310000022, 6
55009310000023, 6
55009310000024, 6
55009310000025, 6
55009310000026, 6
55009310000027, 6
55009310000028, 6
55009310000029, 6
55009310000030, 6
55009310000031, 6
55009310000032, 6
55009310000033, 6
55009310000034, 6
55009310000035, 6
55009310000036, 6
55009310000037, 6
55009310000038, 6
55009310000039, 6
55009310000040, 6
55009310000041, 6
55009310000042, 6
55009310000043, 6
55009310000044, 6
55009310000045, 6
55009310000046, 6
55009310000047, 6
55009310250001, 6
55009310250002, 6
55009310250003, 6
55009351500001, 6
55009351500002, 6
55009351500003, 6
55009351500004, 6
55009351500005, 6
55009351500006, 6
55009351500007, 6
55009351500008, 6
55009351500009, 6
55009353250001, 6
55009353250002, 6
55009359500001, 6
55009359500002, 6
55009359500003, 6
55009359500004, 6
55009359500005, 6
55009359500006, 6
55009359500007, 6
55009359500008, 6
55009359500009, 6
55009359500010, 6
55009359500011, 6
55009359500012, 6
55009359500013, 6
55009359500014, 6
55009359500015, 6
55009359500016, 6
55009359500018, 6
55009364250001, 6
55009364250002, 6
55009429000001, 6
55009429000002, 6
55009429000003, 7
55009429000004, 6
55009429000005, 6
55009429000006, 6
55009430900001, 6
55009430900002, 6
55009430900003, 6
55009430900004, 6
55009430900005, 6
55009430900006, 6
55009430900007, 6
55009430900008, 6
55009430900009, 6
55009430900010, 6
55009543000001, 6
55009543000002, 6
55009565750001, 6
55009565750002, 6
55009565750003, 3
55009630750001, 6
55009630750002, 6
55009630750003, 6
55009656750001, 6
55009656750002, 6
55009656750003, 6
55009656750006, 6
55009688750001, 6
55009688750002, 6
55009688750003, 6
55009722000001, 6
55009722000002, 6
55009722000003, 6
55009722000004, 6
55009779750001, 2
55009779750002, 6
55009779750003, 6
55009779750004, 1
55009779750005, 6
55009779750006, 6
55009779750007, 6
55009779750008, 6
55009891500001, 6
55009891500002, 6
55009891500003, 0
55009891750001, 6
55009891750002, 6
55009891750003, 6
55011012250001, 5
55011012500001, 5
55011066750001, 1
55011110250001, 5
55011110620001, 5
55011125000001, 5
55011160250001, 5
55011177370001, 5
55011205750001, 5
55011268500001, 5
55011292250001, 5
55011293750001, 5
55011443000001, 5
55011500750001, 5
55011521750001, 5
55011534500001, 5
55011536000001, 5
55011536000002, 5
55011536000003, 5
55011536250001, 5
55011538500001, 5
55011554500001, 5
55011559500001, 5
55011559750001, 5
55011843250001, 5
55013019000001, 1
55013080250001, 1
55013187500001, 1
55013199250001, 1
55013304500001, 1
55013304500002, 7
55013304500003, 0
55013304750001, 1
55013304750002, 1
55013304750003, 1
55013376500001, 1
55013409750001, 1
55013409750002, 1
55013443250001, 1
55013506500001, 1
55013506500002, 1
55013506500003, 1
55013590750001, 1
55013590750002, 1
55013693250001, 1
55013702250001, 1
55013714500001, 1
55013722250001, 1
55013722250002, 1
55013741750001, 7
55013741750002, 2
55013742000001, 0
55013742000002, 1
55013787750001, 1
55013787750002, 1
55013803750001, 1
55013803750002, 1
55013815000001, 1
55013849750001, 1
55013850250001, 1
55013850250002, 1
55013858500001, 1
55013858500002, 1
55013889000001, 1
55013889000002, 1
55013889000003, 1
55015023750012, 6
55015023750013, 6
55015023750014, 6
55015023750026, 6
55015023750044, 6
55015023750045, 6
55015023750046, 1
55015097250001, 6
55015097250002, 6
55015097250003, 6
55015097250004, 6
55015097500001, 6
55015097500002, 6
55015103500001, 3
55015103500002, 3
55015140000001, 3
55015144750001, 6
55015144750002, 3
55015144750003, 6
55015144750004, 6
55015144750005, 6
55015145000001, 3
55015145000002, 6
55015145000003, 6
55015328000001, 6
55015328000002, 5
55015328000003, 5
55015328000004, 6
55015328000005, 6
55015328000006, 6
55015328000007, 6
55015328000008, 6
55015328000009, 6
55015328000010, 6
55015328000011, 1
55015328000012, 0
55015345750001, 6
55015345750002, 6
55015388000011, 1
55015395250001, 3
55015508250016, 6
55015508250017, 7
55015568000001, 3
55015568000002, 3
55015568000003, 3
55015568000004, 3
55015568000005, 3
55015568250001, 3
55015568250002, 3
55015568250003, 3
55015646750001, 6
55015662750001, 6
55015735250001, 3
55015735250002, 6
55015735250003, 6
55015735250004, 6
55015774000001, 3
55015774250001, 6
55015774250002, 3
55015774250003, 3
55015890000001, 6
55017021750001, 1
55017021750002, 1
55017021750003, 1
55017021750004, 1
55017030750001, 1
55017037250001, 1
55017075250001, 1
55017082250001, 1
55017082250002, 1
55017082250003, 1
55017082250004, 1
55017082500001, 1
55017082500002, 1
55017090750001, 5
55017117500001, 5
55017117500002, 5
55017145750001, 1
55017145750002, 0
55017145750003, 3
55017145750004, 1
55017145750005, 1
55017145750006, 1
