55001002750001, 69
55001002750002, 69
55001002750003, 69
55001002750004, 69
55001003000001, 36
55001003000002, 69
55001003000003, 69
55001073000001, 69
55001073000002, 69
55001160750001, 69
55001195750001, 0
55001195750002, 2
55001195750003, 0
55001220000001, 0
55001220000002, 0
55001279500001, 69
55001376250001, 0
55001376250002, 0
55001434250001, 72
55001442500001, 0
55001537250001, 69
55001565250001, 0
55001565250002, 0
55001565250003, 0
55001567500001, 0
55001654500001, 69
55001654500002, 69
55001658250001, 69
55001658250002, 0
55001658250003, 0
55001674250001, 69
55001692750001, 72
55001692750002, 72
55001692750003, 72
55001692750004, 72
55001692750005, 72
55001763500001, 0
55001763500002, 0
55001778000001, 35
55001778000002, 69
55001778000003, 69
55001881500005, 97
55001881500009, 84
55003005500001, 88
55003032250001, 68
55003032250002, 68
55003032250003, 68
55003032250004, 68
55003032250005, 68
55003032250006, 68
55003032250007, 68
55003032250008, 68
55003032250009, 88
55003032250010, 88
55003032250011, 88
55003032500001, 88
55003115250001, 88
55003115250002, 96
55003145500001, 88
55003292500001, 22
55003298750001, 88
55003298750002, 88
55003377750001, 88
55003425620001, 62
55003492000001, 88
55003492000002, 88
55003507000001, 88
55003544000001, 88
55003544000002, 88
55003544000003, 88
55003616000001, 88
55003616000002, 88
55003713500001, 94
55003713500002, 88
55003728250001, 88
55003868500001, 88
55003868500002, 88
55005013250001, 19
55005013500001, 19
55005013500002, 19
55005027750001, 19
55005048750001, 19
55005048750002, 19
55005048750003, 19
55005048750004, 19
55005048750005, 19
55005048750006, 19
55005048750007, 19
55005049000001, 19
55005049000002, 19
55005056500001, 10
55005122500001, 14
55005122500002, 19
55005122500003, 6
55005135000001, 39
55005143250001, 39
55005143250002, 39
55005143250003, 39
55005143250004, 39
55005143500001, 39
55005143500002, 39
55005156000001, 19
55005178750001, 11
55005180250001, 54
55005180250002, 10
55005180250003, 79
55005180250004, 60
55005180500001, 32
55005185750001, 19
55005186000001, 19
55005206500001, 39
55005207500001, 39
55005207500002, 6
55005332250001, 10
55005416000001, 63
55005416000002, 28
55005488250001, 19
55005488250002, 19
55005489500001, 10
55005563500002, 15
55005589500001, 39
55005589500002, 2
55005651500001, 19
55005651750001, 19
55005651750002, 97
55005652000001, 39
55005652000002, 39
55005673500001, 39
55005673500002, 39
55005673500003, 39
55005673500004, 19
55005673500005, 19
55005673500006, 19
55005673500007, 19
55005673500008, 19
55005673500009, 19
55005673500010, 19
55005673500011, 39
55005673500012, 39
55005673500013, 15
55005673750001, 19
55005673750002, 39
55005673750003, 39
55005673750004, 39
55005741250001, 19
55005765500001, 19
55005766000001, 19
55005766000002, 39
55005766000003, 39
55005766000004, 39
55005784500001, 39
55005810750001, 19
55005811000001, 19
55005823750001, 19
55007032250001, 68
55007047250001, 68
55007047500001, 39
55007053500001, 11
55007053500002, 11
55007053500003, 11
55007053500004, 11
55007053750001, 47
55007054750001, 68
55007062000001, 68
55007116750001, 39
55007157500001, 68
55007196620001, 68
55007208870001, 39
55007229250001, 88
55007229250002, 68
55007301750001, 88
55007363000001, 68
55007372000001, 68
55007372000002, 68
55007390250001, 88
55007394250001, 68
55007442750001, 88
55007499000001, 88
55007499250001, 68
55007553750001, 39
55007602750001, 68
55007607750001, 68
55007627000001, 68
55007645120001, 68
55007703000001, 5
55007703000002, 59
55007807500001, 68
55007835250001, 68
55007835250002, 68
55007835250003, 68
55007835250004, 68
55007835500001, 68
55009011500001, 45
55009011500002, 45
55009011500003, 45
55009011500004, 45
55009011500005, 45
55009011500006, 18
55009011500007, 18
55009011500008, 18
55009011500009, 45
55009034250001, 45
55009034250002, 2
55009034250003, 45
55009034250004, 2
55009034250005, 2
55009034250006, 2
55009034250007, 2
55009034250008, 2
55009034250009, 2
55009034250010, 2
55009034250011, 2
55009034250012, 18
55009063500001, 42
55009063500002, 42
55009063500003, 42
55009063500004, 42
55009063500005, 18
55009063500006, 42
55009063500007, 42
55009063500008, 42
55009063500009, 42
55009063500010, 18
55009197000001, 98
55009197000002, 98
55009197000003, 98
55009197750001, 18
55009197750002, 18
55009197750003, 18
55009197750004, 18
55009197750005, 18
55009197750006, 18
55009197750007, 18
55009197750008, 18
55009197750009, 44
55009197750010, 45
55009197750011, 18
55009197750012, 18
55009197750013, 18
55009197750014, 18
55009197750015, 18
55009222250001, 98
55009222250002, 98
55009295500001, 93
55009295500002, 37
55009310000001, 98
55009310000002, 98
55009310000003, 42
55009310000004, 42
55009310000005, 42
55009310000006, 42
55009310000007, 42
55009310000008, 42
55009310000009, 42
55009310000010, 42
55009310000011, 42
55009310000012, 42
55009310000013, 42
55009310000014, 42
55009310000015, 42
55009310000016, 45
55009310000017, 42
55009310000018, 42
55009310000019, 42
55009310000020, 42
55009310000021, 45
55009310000022, 42
55009310000023, 42
55009310000024, 45
55009310000025, 45
55009310000026, 45
55009310000027, 45
55009310000028, 45
55009310000029, 45
55009310000030, 45
55009310000031, 45
55009310000032, 45
55009310000033, 45
55009310000034, 45
55009310000035, 45
55009310000036, 2
55009310000037, 2
55009310000038, 45
55009310000039, 45
55009310000040, 45
55009310000041, 2
55009310000042, 2
55009310000043, 2
55009310000044, 2
55009310000045, 2
55009310000046, 2
55009310000047, 2
55009310250001, 98
55009310250002, 98
55009310250003, 98
55009351500001, 18
55009351500002, 18
55009351500003, 2
55009351500004, 2
55009351500005, 2
55009351500006, 2
55009351500007, 2
55009351500008, 18
55009351500009, 61
55009353250001, 37
55009353250002, 37
55009359500001, 2
55009359500002, 2
55009359500003, 2
55009359500004, 2
55009359500005, 2
55009359500006, 2
55009359500007, 2
55009359500008, 2
55009359500009, 73
55009359500010, 2
55009359500011, 2
55009359500012, 2
55009359500013, 2
55009359500014, 73
55009359500015, 73
55009359500016, 2
55009359500018, 2
55009364250001, 98
55009364250002, 42
55009429000001, 18
55009429000002, 18
55009429000003, 89
55009429000004, 37
55009429000005, 18
55009429000006, 37
55009430900001, 18
55009430900002, 18
55009430900003, 18
55009430900004, 37
55009430900005, 18
55009430900006, 5
55009430900007, 18
55009430900008, 18
55009430900009, 18
55009430900010, 18
55009543000001, 37
55009543000002, 37
55009565750001, 98
55009565750002, 98
55009565750003, 39
55009630750001, 73
55009630750002, 73
55009630750003, 73
55009656750001, 73
55009656750002, 73
55009656750003, 73
55009656750006, 73
55009688750001, 37
55009688750002, 37
